PC1,PC2,PC3,Preferred.Name,ER.Activity,Class_Info
-5.762730253,1.808047287,-0.691375623,Bisphenol A,Weak Agonist,0
-5.660707005,1.667826707,-0.728801877,Bisphenol A,Weak Agonist,0
-5.578526159,1.537498448,-0.76670692,Bisphenol A,Weak Agonist,0
-5.49209018,1.369878463,-0.756714935,Bisphenol A,Weak Agonist,0
-5.398447652,1.15221293,-0.750426573,Bisphenol A,Weak Agonist,0
-5.317318941,1.079521177,-0.713043393,Bisphenol A,Weak Agonist,0
-5.20865393,0.891199864,-0.686253054,Bisphenol A,Weak Agonist,0
-5.1271602,0.786510169,-0.667073556,Bisphenol A,Weak Agonist,0
-5.03381871,0.64712099,-0.636292712,Bisphenol A,Weak Agonist,0
-4.947452003,0.539955228,-0.617579325,Bisphenol A,Weak Agonist,0
-4.882258265,0.440075413,-0.684631126,Bisphenol A,Weak Agonist,0
-4.788842603,0.310295443,-0.67572116,Bisphenol A,Weak Agonist,0
-4.729019625,0.200754816,-0.691462224,Bisphenol A,Weak Agonist,0
-4.6082943,0.11837288,-0.70098752,Bisphenol A,Weak Agonist,0
-4.502225342,-0.004518243,-0.704479329,Bisphenol A,Weak Agonist,0
-4.390580007,-0.222299975,-0.584059852,Bisphenol A,Weak Agonist,0
-4.320062598,-0.278221877,-0.608084468,Bisphenol A,Weak Agonist,0
-4.211092043,-0.42350239,-0.648008141,Bisphenol A,Weak Agonist,0
-4.111827306,-0.551189582,-0.607140759,Bisphenol A,Weak Agonist,0
-4.028468498,-0.686967019,-0.561297478,Bisphenol A,Weak Agonist,0
-3.914586316,-0.7928702,-0.547082495,Bisphenol A,Weak Agonist,0
-3.80338705,-0.870614493,-0.571641178,Bisphenol A,Weak Agonist,0
-3.699456207,-0.987265031,-0.50803341,Bisphenol A,Weak Agonist,0
-3.595965596,-1.108618752,-0.469984951,Bisphenol A,Weak Agonist,0
-3.49339217,-1.220947175,-0.500519722,Bisphenol A,Weak Agonist,0
-3.39516547,-1.346528075,-0.474322916,Bisphenol A,Weak Agonist,0
-3.304145483,-1.474511605,-0.416707359,Bisphenol A,Weak Agonist,0
-3.214716312,-1.617265115,-0.395458876,Bisphenol A,Weak Agonist,0
-3.132306517,-1.704623086,-0.35995624,Bisphenol A,Weak Agonist,0
-2.998977264,-1.841221263,-0.368689559,Bisphenol A,Weak Agonist,0
-2.922413865,-2.022576816,-0.338536374,Bisphenol A,Weak Agonist,0
-2.858980524,-2.090722832,-0.341863133,Bisphenol A,Weak Agonist,0
-2.716656141,-2.210449241,-0.259756799,Bisphenol A,Weak Agonist,0
-2.593628988,-2.336370261,-0.277074082,Bisphenol A,Weak Agonist,0
-2.496250832,-2.485178093,-0.218269606,Bisphenol A,Weak Agonist,0
-2.369963362,-2.646149761,-0.193242085,Bisphenol A,Weak Agonist,0
-2.245611695,-2.834220459,-0.200284094,Bisphenol A,Weak Agonist,0
-2.133348005,-2.944221103,-0.187616588,Bisphenol A,Weak Agonist,0
-1.950283656,-3.115987292,-0.075717953,Bisphenol A,Weak Agonist,0
-1.738672853,-3.179032114,-0.064009833,Bisphenol A,Weak Agonist,0
-1.572620558,-3.283174985,-0.046971458,Bisphenol A,Weak Agonist,0
-1.434947275,-3.391600928,0.022532382,Bisphenol A,Weak Agonist,0
-1.288167372,-3.466980956,0.019043304,Bisphenol A,Weak Agonist,0
-1.115129929,-3.731754763,0.072996903,Bisphenol A,Weak Agonist,0
-0.948382211,-3.900927115,0.1451919,Bisphenol A,Weak Agonist,0
-0.757575646,-4.082603922,0.151243408,Bisphenol A,Weak Agonist,0
-0.606935009,-4.245743042,0.213944913,Bisphenol A,Weak Agonist,0
-0.453781572,-4.341805186,0.306231099,Bisphenol A,Weak Agonist,0
-0.290528382,-4.448935246,0.315140552,Bisphenol A,Weak Agonist,0
-0.134119654,-4.557083734,0.354803357,Bisphenol A,Weak Agonist,0
-0.034683094,-4.653619865,0.424093531,Bisphenol A,Weak Agonist,0
0.116706884,-4.746954286,0.482264283,Bisphenol A,Weak Agonist,0
0.2585101,-4.833915192,0.528609322,Bisphenol A,Weak Agonist,0
0.453459119,-5.027378716,0.620474946,Bisphenol A,Weak Agonist,0
0.668506565,-5.162290475,0.67751995,Bisphenol A,Weak Agonist,0
-7.507235033,4.089815783,2.944143861,Dicofol,Very Weak Agonist,0
-7.032799318,3.608611881,2.712463894,Dicofol,Very Weak Agonist,0
-6.571881705,2.93947566,2.610313468,Dicofol,Very Weak Agonist,0
-5.906342811,2.045069948,2.749070219,Dicofol,Very Weak Agonist,0
-5.433144979,1.262186013,3.129696627,Dicofol,Very Weak Agonist,0
-4.840191108,0.741742613,3.260724726,Dicofol,Very Weak Agonist,0
-4.423421235,0.435249326,3.402257842,Dicofol,Very Weak Agonist,0
-3.928437098,-0.52655058,3.398225449,Dicofol,Very Weak Agonist,0
-3.49178836,-0.963318416,3.523463894,Dicofol,Very Weak Agonist,0
-2.933767374,-1.769206863,3.802543471,Dicofol,Very Weak Agonist,0
-2.319520294,-2.234367562,4.003304476,Dicofol,Very Weak Agonist,0
-1.585444963,-2.805674465,4.195041281,Dicofol,Very Weak Agonist,0
-0.664136407,-3.594506891,4.712593941,Dicofol,Very Weak Agonist,0
0.116487085,-4.099197489,5.159878011,Dicofol,Very Weak Agonist,0
-7.389055894,2.673475026,1.966961261,Dicofol,Very Weak Agonist,0
-7.138265604,2.316887305,1.913117693,Dicofol,Very Weak Agonist,0
-6.855291364,1.831771984,1.979345742,Dicofol,Very Weak Agonist,0
-6.598339072,1.279859429,1.886693152,Dicofol,Very Weak Agonist,0
-6.366682094,0.892704586,1.897944346,Dicofol,Very Weak Agonist,0
-6.118663061,0.492204156,2.017555157,Dicofol,Very Weak Agonist,0
-5.843377032,0.147403175,2.014169097,Dicofol,Very Weak Agonist,0
-5.450070529,-0.49065615,2.145411714,Dicofol,Very Weak Agonist,0
-5.28173553,-0.585684591,2.156727281,Dicofol,Very Weak Agonist,0
-4.986979406,-0.85431061,2.211751408,Dicofol,Very Weak Agonist,0
-4.641949024,-1.300110667,2.261211692,Dicofol,Very Weak Agonist,0
-4.277418223,-1.807408689,2.474129866,Dicofol,Very Weak Agonist,0
-3.973292124,-2.063345022,2.77983558,Dicofol,Very Weak Agonist,0
-3.341865045,-2.262803147,3.340072122,Dicofol,Very Weak Agonist,0
-2.676756455,-3.080774479,3.645944736,Dicofol,Very Weak Agonist,0
-2.312795112,-3.381257718,3.673189421,Dicofol,Very Weak Agonist,0
-1.667040534,-3.545664999,3.723189059,Dicofol,Very Weak Agonist,0
-1.128343741,-3.841944647,3.784681066,Dicofol,Very Weak Agonist,0
-7.287008343,2.440452175,2.503971603,Dicofol,Very Weak Agonist,0
-6.986116885,2.181068829,2.450557825,Dicofol,Very Weak Agonist,0
-6.564704476,1.941824143,2.400672954,Dicofol,Very Weak Agonist,0
-6.265983661,1.466539448,2.421895142,Dicofol,Very Weak Agonist,0
-5.878824999,1.193489182,2.317857112,Dicofol,Very Weak Agonist,0
-5.524379455,1.063977491,2.372722655,Dicofol,Very Weak Agonist,0
-5.085419296,0.752447182,2.709394459,Dicofol,Very Weak Agonist,0
-4.761853334,0.410878948,2.723613988,Dicofol,Very Weak Agonist,0
-4.494391881,0.012515498,2.868188043,Dicofol,Very Weak Agonist,0
-4.090758867,-0.474727273,3.21512769,Dicofol,Very Weak Agonist,0
-3.812947095,-0.688709775,3.23298139,Dicofol,Very Weak Agonist,0
-3.534097913,-0.908723947,3.310302421,Dicofol,Very Weak Agonist,0
-3.201332858,-1.343350926,3.265717198,Dicofol,Very Weak Agonist,0
-2.895693961,-1.763004322,3.35442422,Dicofol,Very Weak Agonist,0
-2.52136018,-2.202268843,3.556768847,Dicofol,Very Weak Agonist,0
-2.220167847,-2.546548219,3.745543743,Dicofol,Very Weak Agonist,0
-1.719795288,-3.035538732,4.008426271,Dicofol,Very Weak Agonist,0
-1.160062944,-3.72472299,4.366248967,Dicofol,Very Weak Agonist,0
-7.997742886,1.847948559,1.920021656,Dicofol,Very Weak Agonist,0
-7.728151052,1.328659998,1.998180855,Dicofol,Very Weak Agonist,0
-7.228578724,1.0520654,2.068184815,Dicofol,Very Weak Agonist,0
-6.933155278,0.778057522,2.13007004,Dicofol,Very Weak Agonist,0
-6.69958413,0.528282135,2.17698681,Dicofol,Very Weak Agonist,0
-6.555372304,0.326181882,2.260531949,Dicofol,Very Weak Agonist,0
-6.161463356,-0.190117935,2.28958111,Dicofol,Very Weak Agonist,0
-5.768153315,-0.363814727,2.402137565,Dicofol,Very Weak Agonist,0
-5.47013517,-0.438069593,2.378378552,Dicofol,Very Weak Agonist,0
-5.073669392,-0.916486705,2.444681116,Dicofol,Very Weak Agonist,0
-4.756469243,-1.38759644,2.497147281,Dicofol,Very Weak Agonist,0
-4.268188944,-1.718626812,2.58416211,Dicofol,Very Weak Agonist,0
-3.835249105,-2.083958186,2.801530793,Dicofol,Very Weak Agonist,0
-3.471801979,-2.3521058,2.709008425,Dicofol,Very Weak Agonist,0
-3.053123619,-2.539951355,2.643539632,Dicofol,Very Weak Agonist,0
-8.106184827,0.897402876,-0.78846855,Bisphenol B,Weak Agonist,0
-8.00370672,0.699136805,-0.726289743,Bisphenol B,Weak Agonist,0
-7.940769657,0.608850117,-0.723157711,Bisphenol B,Weak Agonist,0
-7.859906009,0.522555431,-0.76451551,Bisphenol B,Weak Agonist,0
-7.756159001,0.413831364,-0.750947296,Bisphenol B,Weak Agonist,0
-7.664202095,0.308444178,-0.735349881,Bisphenol B,Weak Agonist,0
-7.570527056,0.195048319,-0.802239518,Bisphenol B,Weak Agonist,0
-7.49806184,0.097875945,-0.827040929,Bisphenol B,Weak Agonist,0
-7.460778824,0.017105489,-0.836420827,Bisphenol B,Weak Agonist,0
-7.400713306,-0.045034283,-0.851866019,Bisphenol B,Weak Agonist,0
-7.329156764,-0.151110993,-0.880095188,Bisphenol B,Weak Agonist,0
-7.244054034,-0.29088198,-0.853760065,Bisphenol B,Weak Agonist,0
-7.138680303,-0.400221591,-0.819655933,Bisphenol B,Weak Agonist,0
-7.0407624,-0.56913101,-0.852625501,Bisphenol B,Weak Agonist,0
-6.992927168,-0.64120498,-0.8743102,Bisphenol B,Weak Agonist,0
-6.931360578,-0.705161853,-0.873994531,Bisphenol B,Weak Agonist,0
-6.856977382,-0.748274805,-0.852143996,Bisphenol B,Weak Agonist,0
-6.780201244,-0.821269897,-0.861542378,Bisphenol B,Weak Agonist,0
-6.688034347,-1.027641131,-0.87634838,Bisphenol B,Weak Agonist,0
-6.614361048,-1.072425917,-0.883160383,Bisphenol B,Weak Agonist,0
-6.53554653,-1.188345726,-0.884578781,Bisphenol B,Weak Agonist,0
-6.46167092,-1.347003052,-0.866835709,Bisphenol B,Weak Agonist,0
-6.369979968,-1.455901211,-0.930485284,Bisphenol B,Weak Agonist,0
-6.291554565,-1.494239877,-0.917728708,Bisphenol B,Weak Agonist,0
-6.220338526,-1.597756759,-0.880882001,Bisphenol B,Weak Agonist,0
-6.164483084,-1.647072826,-0.871725763,Bisphenol B,Weak Agonist,0
-6.094222287,-1.70876356,-0.858983263,Bisphenol B,Weak Agonist,0
-6.004324254,-1.800783669,-0.846354765,Bisphenol B,Weak Agonist,0
-5.925268309,-1.863863421,-0.882784642,Bisphenol B,Weak Agonist,0
-5.832451066,-2.008934965,-0.827195301,Bisphenol B,Weak Agonist,0
-5.712808892,-2.072333697,-0.795442476,Bisphenol B,Weak Agonist,0
-5.620058293,-2.344324267,-0.812076405,Bisphenol B,Weak Agonist,0
-5.498135422,-2.429329724,-0.815677845,Bisphenol B,Weak Agonist,0
-5.374136569,-2.606190473,-0.764130636,Bisphenol B,Weak Agonist,0
-5.308026717,-2.740660975,-0.715541398,Bisphenol B,Weak Agonist,0
-5.232632984,-2.872406437,-0.754448483,Bisphenol B,Weak Agonist,0
-5.138570522,-2.959778567,-0.750164047,Bisphenol B,Weak Agonist,0
-5.041322746,-3.13207734,-0.680468199,Bisphenol B,Weak Agonist,0
-4.953428064,-3.178736985,-0.692096361,Bisphenol B,Weak Agonist,0
-4.830575345,-3.250834957,-0.681696202,Bisphenol B,Weak Agonist,0
-4.703987773,-3.390852867,-0.610100259,Bisphenol B,Weak Agonist,0
-4.608892974,-3.489691849,-0.648255729,Bisphenol B,Weak Agonist,0
-4.516753751,-3.544036079,-0.61494276,Bisphenol B,Weak Agonist,0
-4.421165369,-3.659250759,-0.577749904,Bisphenol B,Weak Agonist,0
-4.36506283,-3.711136758,-0.571427696,Bisphenol B,Weak Agonist,0
-4.28179268,-3.80978044,-0.611632729,Bisphenol B,Weak Agonist,0
-4.193183654,-3.930290972,-0.560224383,Bisphenol B,Weak Agonist,0
-4.098602669,-4.024410505,-0.57048011,Bisphenol B,Weak Agonist,0
-4.000575644,-4.065951197,-0.584689193,Bisphenol B,Weak Agonist,0
-3.933234164,-4.126136925,-0.587152416,Bisphenol B,Weak Agonist,0
-3.839637061,-4.2441279,-0.524737767,Bisphenol B,Weak Agonist,0
-3.730007451,-4.409673908,-0.489198284,Bisphenol B,Weak Agonist,0
-3.647869143,-4.489783359,-0.500659903,Bisphenol B,Weak Agonist,0
-3.568205345,-4.543616269,-0.476638452,Bisphenol B,Weak Agonist,0
-3.484015352,-4.643029743,-0.50628966,Bisphenol B,Weak Agonist,0
-3.386058794,-4.718124102,-0.522298268,Bisphenol B,Weak Agonist,0
-3.256120129,-4.94108332,-0.524776184,Bisphenol B,Weak Agonist,0
-3.118518421,-4.971600864,-0.535432658,Bisphenol B,Weak Agonist,0
-3.020606483,-5.167981743,-0.500776702,Bisphenol B,Weak Agonist,0
-2.886152113,-5.276185998,-0.495844302,Bisphenol B,Weak Agonist,0
-2.756950539,-5.437416663,-0.452402237,Bisphenol B,Weak Agonist,0
-2.679049709,-5.540384258,-0.429619581,Bisphenol B,Weak Agonist,0
-2.571833009,-5.711239203,-0.419534607,Bisphenol B,Weak Agonist,0
-2.439583501,-5.744294802,-0.425897504,Bisphenol B,Weak Agonist,0
-2.302245533,-5.805372695,-0.454124263,Bisphenol B,Weak Agonist,0
-7.934445044,1.109477051,-1.084619803,Bisphenol B,Weak Agonist,0
-7.823456095,1.021411012,-1.067520943,Bisphenol B,Weak Agonist,0
-7.747325412,0.888650048,-1.062228402,Bisphenol B,Weak Agonist,0
-7.630616365,0.746858337,-1.022381484,Bisphenol B,Weak Agonist,0
-7.557041628,0.630060472,-1.049963273,Bisphenol B,Weak Agonist,0
-7.465862934,0.517889481,-1.06208973,Bisphenol B,Weak Agonist,0
-7.413916783,0.4471201,-1.065823733,Bisphenol B,Weak Agonist,0
-7.305022675,0.218423516,-1.0091436,Bisphenol B,Weak Agonist,0
-7.206753489,0.109141099,-1.035021957,Bisphenol B,Weak Agonist,0
-7.108039016,-0.065362224,-1.021360274,Bisphenol B,Weak Agonist,0
-7.047783632,-0.153012406,-1.045222876,Bisphenol B,Weak Agonist,0
-6.955816693,-0.250846639,-1.050971696,Bisphenol B,Weak Agonist,0
-6.863584117,-0.362438843,-1.052034099,Bisphenol B,Weak Agonist,0
-6.752518242,-0.478234318,-0.977173427,Bisphenol B,Weak Agonist,0
-6.685569377,-0.565411221,-0.926184846,Bisphenol B,Weak Agonist,0
-6.568797845,-0.706633049,-0.85555315,Bisphenol B,Weak Agonist,0
-6.492639219,-0.805939413,-0.86432296,Bisphenol B,Weak Agonist,0
-6.418468373,-0.879915324,-0.890813592,Bisphenol B,Weak Agonist,0
-6.330649105,-0.973317804,-0.906007476,Bisphenol B,Weak Agonist,0
-6.222695901,-1.109917866,-0.919069872,Bisphenol B,Weak Agonist,0
-6.107633062,-1.212642011,-0.874000604,Bisphenol B,Weak Agonist,0
-6.031623101,-1.281191164,-0.872222228,Bisphenol B,Weak Agonist,0
-5.92059354,-1.362852823,-0.867069793,Bisphenol B,Weak Agonist,0
-5.831844854,-1.422711606,-0.880044377,Bisphenol B,Weak Agonist,0
-5.7488469,-1.471081642,-0.876788736,Bisphenol B,Weak Agonist,0
-5.650918779,-1.56854308,-0.873007792,Bisphenol B,Weak Agonist,0
-5.554564828,-1.717297183,-0.815250015,Bisphenol B,Weak Agonist,0
-5.468664074,-1.784021477,-0.78353617,Bisphenol B,Weak Agonist,0
-5.370533738,-1.858090794,-0.812574484,Bisphenol B,Weak Agonist,0
-5.256460071,-1.998295259,-0.761336907,Bisphenol B,Weak Agonist,0
-5.175865199,-2.059968809,-0.824772264,Bisphenol B,Weak Agonist,0
-5.082155248,-2.168947853,-0.847621013,Bisphenol B,Weak Agonist,0
-4.978289832,-2.310034109,-0.845464077,Bisphenol B,Weak Agonist,0
-4.870311659,-2.383364244,-0.846255232,Bisphenol B,Weak Agonist,0
-4.756361965,-2.58081505,-0.817840489,Bisphenol B,Weak Agonist,0
-4.621827949,-2.741233798,-0.853290364,Bisphenol B,Weak Agonist,0
-4.517111577,-2.883228838,-0.870597724,Bisphenol B,Weak Agonist,0
-4.376414683,-2.985671479,-0.911442625,Bisphenol B,Weak Agonist,0
-4.269307943,-3.068383131,-0.882843827,Bisphenol B,Weak Agonist,0
-4.151314865,-3.189516268,-0.828379236,Bisphenol B,Weak Agonist,0
-4.028454526,-3.358991454,-0.849423949,Bisphenol B,Weak Agonist,0
-3.92969795,-3.490804854,-0.836988291,Bisphenol B,Weak Agonist,0
-3.819786961,-3.589046904,-0.885904405,Bisphenol B,Weak Agonist,0
-3.699233091,-3.809912197,-0.841869889,Bisphenol B,Weak Agonist,0
-3.599549761,-3.859676543,-0.838032113,Bisphenol B,Weak Agonist,0
-3.47934103,-3.948614344,-0.789473547,Bisphenol B,Weak Agonist,0
-3.407239147,-3.996116901,-0.81670143,Bisphenol B,Weak Agonist,0
-3.244374191,-4.118662243,-0.846094998,Bisphenol B,Weak Agonist,0
-3.131454826,-4.195290176,-0.856525903,Bisphenol B,Weak Agonist,0
-3.054667075,-4.297843023,-0.802124087,Bisphenol B,Weak Agonist,0
-2.896617511,-4.453388986,-0.84033556,Bisphenol B,Weak Agonist,0
-2.74790694,-4.550876398,-0.832608113,Bisphenol B,Weak Agonist,0
-2.651108634,-4.701979823,-0.752129741,Bisphenol B,Weak Agonist,0
-2.488497995,-4.796817146,-0.730660035,Bisphenol B,Weak Agonist,0
-2.335119841,-4.932903833,-0.774713187,Bisphenol B,Weak Agonist,0
-2.230886038,-5.121655741,-0.768822049,Bisphenol B,Weak Agonist,0
-2.116401365,-5.198747564,-0.783456224,Bisphenol B,Weak Agonist,0
-1.994939434,-5.236597474,-0.805287701,Bisphenol B,Weak Agonist,0
-1.913612013,-5.325695141,-0.85932654,Bisphenol B,Weak Agonist,0
-8.408812917,0.865834566,-1.277807068,Bisphenol B,Weak Agonist,0
-8.35933811,0.772837789,-1.297093711,Bisphenol B,Weak Agonist,0
-8.269335638,0.626426957,-1.260358312,Bisphenol B,Weak Agonist,0
-8.173877498,0.461870665,-1.249234588,Bisphenol B,Weak Agonist,0
-8.111013008,0.352622424,-1.28144997,Bisphenol B,Weak Agonist,0
-8.047041864,0.243465056,-1.315433825,Bisphenol B,Weak Agonist,0
-7.96241886,0.167609861,-1.343843668,Bisphenol B,Weak Agonist,0
-7.87899574,-0.022025322,-1.310436743,Bisphenol B,Weak Agonist,0
-7.793234275,-0.117752715,-1.275962962,Bisphenol B,Weak Agonist,0
-7.687317548,-0.220877027,-1.248915546,Bisphenol B,Weak Agonist,0
-7.610516601,-0.334838782,-1.278781465,Bisphenol B,Weak Agonist,0
-7.523264101,-0.452490192,-1.28243495,Bisphenol B,Weak Agonist,0
-7.451128221,-0.63841611,-1.331223261,Bisphenol B,Weak Agonist,0
-7.392111609,-0.71425686,-1.335592944,Bisphenol B,Weak Agonist,0
-7.303550686,-0.861846641,-1.282726239,Bisphenol B,Weak Agonist,0
-7.206429737,-1.027171576,-1.30958223,Bisphenol B,Weak Agonist,0
-7.148285604,-1.086558839,-1.308325918,Bisphenol B,Weak Agonist,0
-7.066531601,-1.188713873,-1.328746161,Bisphenol B,Weak Agonist,0
-6.987210949,-1.330709132,-1.297861285,Bisphenol B,Weak Agonist,0
-6.918851568,-1.382084801,-1.301529055,Bisphenol B,Weak Agonist,0
-6.814236524,-1.504155757,-1.353258655,Bisphenol B,Weak Agonist,0
-6.735564723,-1.585727198,-1.353590856,Bisphenol B,Weak Agonist,0
-6.658071529,-1.681122336,-1.368030293,Bisphenol B,Weak Agonist,0
-6.547712705,-1.909224084,-1.337202324,Bisphenol B,Weak Agonist,0
-6.458478883,-1.975475443,-1.330754279,Bisphenol B,Weak Agonist,0
-6.373985507,-2.047176779,-1.344619587,Bisphenol B,Weak Agonist,0
-6.320237554,-2.1417021,-1.332035036,Bisphenol B,Weak Agonist,0
-6.234649195,-2.278837383,-1.348660972,Bisphenol B,Weak Agonist,0
-6.101336702,-2.488891595,-1.243189392,Bisphenol B,Weak Agonist,0
-6.012827483,-2.59581742,-1.238188318,Bisphenol B,Weak Agonist,0
-5.939725978,-2.736425436,-1.306030357,Bisphenol B,Weak Agonist,0
-5.823976135,-2.896608408,-1.33493347,Bisphenol B,Weak Agonist,0
-5.736001016,-2.925555481,-1.349533482,Bisphenol B,Weak Agonist,0
-5.622168639,-3.071268133,-1.317671138,Bisphenol B,Weak Agonist,0
-5.472089063,-3.227241938,-1.290091928,Bisphenol B,Weak Agonist,0
-5.372417803,-3.278545611,-1.239082513,Bisphenol B,Weak Agonist,0
-5.27877925,-3.35590345,-1.230405447,Bisphenol B,Weak Agonist,0
-5.181540061,-3.449511294,-1.233123339,Bisphenol B,Weak Agonist,0
-5.099689617,-3.530452696,-1.229596978,Bisphenol B,Weak Agonist,0
-4.971418671,-3.576523811,-1.227843127,Bisphenol B,Weak Agonist,0
-4.867604496,-3.662689839,-1.232407043,Bisphenol B,Weak Agonist,0
-4.718434577,-3.963311424,-1.179023285,Bisphenol B,Weak Agonist,0
-4.583911009,-4.042608863,-1.179484105,Bisphenol B,Weak Agonist,0
-4.446747577,-4.188876015,-1.156827911,Bisphenol B,Weak Agonist,0
-4.331679585,-4.356889812,-1.080998664,Bisphenol B,Weak Agonist,0
-4.191041618,-4.513455264,-1.005551934,Bisphenol B,Weak Agonist,0
-4.050288103,-4.698430885,-0.986356694,Bisphenol B,Weak Agonist,0
-3.869647088,-4.983088628,-0.919555395,Bisphenol B,Weak Agonist,0
-3.760494472,-5.080699444,-0.941500793,Bisphenol B,Weak Agonist,0
-3.629854914,-5.235866978,-0.927809028,Bisphenol B,Weak Agonist,0
-3.466655038,-5.456925267,-1.00383598,Bisphenol B,Weak Agonist,0
-3.335191545,-5.533302609,-0.969038981,Bisphenol B,Weak Agonist,0
-3.159030767,-5.721936238,-0.952089758,Bisphenol B,Weak Agonist,0
-2.998081821,-5.816027117,-0.917139133,Bisphenol B,Weak Agonist,0
-2.906716527,-5.875638576,-0.922547943,Bisphenol B,Weak Agonist,0
-2.725856878,-6.017226954,-0.945682006,Bisphenol B,Weak Agonist,0
-7.501470072,0.761133887,-1.559229892,Bisphenol B,Weak Agonist,0
-7.42176563,0.684960489,-1.580294546,Bisphenol B,Weak Agonist,0
-7.312788912,0.498034762,-1.535812988,Bisphenol B,Weak Agonist,0
-7.255065376,0.403580002,-1.585520988,Bisphenol B,Weak Agonist,0
-7.189029241,0.302033496,-1.554354672,Bisphenol B,Weak Agonist,0
-7.121077566,0.202899148,-1.596523271,Bisphenol B,Weak Agonist,0
-7.082346778,0.153908319,-1.621764924,Bisphenol B,Weak Agonist,0
-6.996629307,0.067796459,-1.622592484,Bisphenol B,Weak Agonist,0
-6.918844706,-0.081459074,-1.600289359,Bisphenol B,Weak Agonist,0
-6.85881648,-0.137854225,-1.596980152,Bisphenol B,Weak Agonist,0
-6.795786922,-0.307427059,-1.550083693,Bisphenol B,Weak Agonist,0
-6.736189377,-0.416829955,-1.53436762,Bisphenol B,Weak Agonist,0
-6.686009257,-0.452887793,-1.522561968,Bisphenol B,Weak Agonist,0
-6.620161333,-0.518304705,-1.50789648,Bisphenol B,Weak Agonist,0
-6.541474408,-0.692496456,-1.505977169,Bisphenol B,Weak Agonist,0
-6.473865629,-0.799850821,-1.424424216,Bisphenol B,Weak Agonist,0
-6.383491646,-0.953571248,-1.421946073,Bisphenol B,Weak Agonist,0
-6.331389329,-0.990610699,-1.42908587,Bisphenol B,Weak Agonist,0
-6.273093315,-1.043551803,-1.456105441,Bisphenol B,Weak Agonist,0
-6.229300059,-1.081884762,-1.469513125,Bisphenol B,Weak Agonist,0
-6.141184709,-1.206355143,-1.395665808,Bisphenol B,Weak Agonist,0
-6.090495093,-1.245680317,-1.418420451,Bisphenol B,Weak Agonist,0
-6.0235623,-1.309913721,-1.412810912,Bisphenol B,Weak Agonist,0
-5.962902456,-1.368519416,-1.42881112,Bisphenol B,Weak Agonist,0
-5.904254368,-1.40099676,-1.45937625,Bisphenol B,Weak Agonist,0
-5.822847346,-1.504375575,-1.479620303,Bisphenol B,Weak Agonist,0
-5.750867398,-1.562695855,-1.489806361,Bisphenol B,Weak Agonist,0
-5.679636839,-1.657228492,-1.479612634,Bisphenol B,Weak Agonist,0
-5.60479659,-1.789967171,-1.419590007,Bisphenol B,Weak Agonist,0
-5.527277294,-1.904018294,-1.335713035,Bisphenol B,Weak Agonist,0
-5.477926864,-1.945995202,-1.350402321,Bisphenol B,Weak Agonist,0
-5.412645114,-2.043606693,-1.336398918,Bisphenol B,Weak Agonist,0
-5.336899873,-2.118766843,-1.32581496,Bisphenol B,Weak Agonist,0
-5.281082084,-2.161190933,-1.345477714,Bisphenol B,Weak Agonist,0
-5.224678527,-2.202120279,-1.31656215,Bisphenol B,Weak Agonist,0
-5.138671938,-2.290173844,-1.257100005,Bisphenol B,Weak Agonist,0
-5.05265524,-2.343832244,-1.278542069,Bisphenol B,Weak Agonist,0
-4.947430088,-2.428102917,-1.292132053,Bisphenol B,Weak Agonist,0
-4.864219016,-2.50309566,-1.294510134,Bisphenol B,Weak Agonist,0
-4.777119443,-2.534118429,-1.311008795,Bisphenol B,Weak Agonist,0
-4.712760408,-2.571328607,-1.327555865,Bisphenol B,Weak Agonist,0
-4.579679434,-2.677468669,-1.253883646,Bisphenol B,Weak Agonist,0
-4.504651401,-2.745398575,-1.2593202,Bisphenol B,Weak Agonist,0
-4.412058119,-2.799127333,-1.236304768,Bisphenol B,Weak Agonist,0
-4.338374218,-2.873522279,-1.25468669,Bisphenol B,Weak Agonist,0
-4.246036409,-2.934577599,-1.286879565,Bisphenol B,Weak Agonist,0
-4.181377212,-3.007463964,-1.30120355,Bisphenol B,Weak Agonist,0
-4.115097925,-3.076282771,-1.311839844,Bisphenol B,Weak Agonist,0
-4.058104098,-3.114089974,-1.337315867,Bisphenol B,Weak Agonist,0
-3.971938262,-3.214591405,-1.347112821,Bisphenol B,Weak Agonist,0
-3.906193539,-3.361812374,-1.313474961,Bisphenol B,Weak Agonist,0
-3.822117448,-3.391931153,-1.300987863,Bisphenol B,Weak Agonist,0
-3.750600754,-3.520681507,-1.267215383,Bisphenol B,Weak Agonist,0
-3.684852467,-3.624087463,-1.288615289,Bisphenol B,Weak Agonist,0
-3.621238613,-3.77352553,-1.273270602,Bisphenol B,Weak Agonist,0
-3.562687771,-3.819392705,-1.281056613,Bisphenol B,Weak Agonist,0
-3.468172665,-3.98397176,-1.242110451,Bisphenol B,Weak Agonist,0
-3.408163152,-4.036748364,-1.25397438,Bisphenol B,Weak Agonist,0
-3.326470589,-4.141916194,-1.286748645,Bisphenol B,Weak Agonist,0
-3.246954879,-4.269527739,-1.224628578,Bisphenol B,Weak Agonist,0
-3.137060191,-4.394500787,-1.216302284,Bisphenol B,Weak Agonist,0
-3.078103113,-4.441741082,-1.224531353,Bisphenol B,Weak Agonist,0
