Tin,Q,flow_shale,flow_steam,length,Pressure,Status
980.6511,300.0814,0.008738792,0.01863974,46.61611,408.407,f
957.6303,314.6676,0.005178868,0.02478588,89.49229,445.501,nf
1094.07,634.3421,0.03412325,0.004994162,49.85389,422.9314,nf
989.2,653.2546,0.01868607,0.005524541,8.077459,294.1856,f
1064.493,749.5376,0.03255991,0.01168417,56.50743,496.1015,nf
1058.241,899.3846,0.01485535,0.009439107,98.09771,414.5537,nf
869.5884,755.9957,0.02031391,0.02112266,98.31286,471.1816,nf
1065.102,473.0776,0.02949279,0.00523844,24.40354,308.1071,f
1061.78,460.4987,0.02628589,0.01892766,41.16252,297.8639,nf
1052.009,874.5407,0.004328123,0.02997672,75.62697,393.1238,nf
725.1007,111.2759,0.03858896,0.01008875,27.87994,491.099,f
1073.005,297.7132,0.008175923,0.03809312,62.67327,313.1155,nf
726.152,710.444,0.004022688,0.004330101,48.34717,303.6675,nf
751.5405,619.8412,0.04136123,0.006260456,24.47,494.2034,f
993.0147,555.3735,0.003772023,0.003737503,44.6215,386.5669,nf
929.9376,705.2821,0.00500545,0.03745171,54.99901,298.6283,nf
1004.826,823.3826,0.005235292,0.04149703,79.10748,479.1581,nf
1060.351,279.9839,0.008008972,0.01656972,25.36789,486.1815,f
1082.669,527.371,0.005124777,0.02574439,50.51671,480.3807,nf
746.712,929.316,0.005030048,0.04247909,11.30872,372.0965,f
943.263,584.0069,0.03260609,0.01420184,14.31573,482.6779,f
947.018,663.7187,0.03609061,0.008234987,35.59262,389.2616,f
942.0504,616.0553,0.03543009,0.003668686,85.55957,379.0775,nf
729.6937,666.088,0.004955575,0.02727486,78.81564,298.8316,nf
1053.135,922.0128,0.01771554,0.006352104,12.28255,478.147,f
1094.728,371.1354,0.02305989,0.007413988,44.80836,381.7876,f
1018.602,963.8632,0.004722425,0.04275918,14.1338,441.0236,f
920.1547,58.43958,0.03327756,0.006512636,18.61583,493.2175,f
800.0607,980.4966,0.02491401,0.02390039,9.683373,472.5033,f
1015.677,724.5083,0.008656896,0.02073114,42.86918,309.7343,nf
938.7954,740.1739,0.01227105,0.03171914,83.9733,423.2083,nf
990.4085,15.23395,0.01069471,0.005095065,87.47937,481.5627,f
734.9697,638.5348,0.003358914,0.01565916,8.206166,318.6829,f
1078.816,16.30541,0.00477382,0.01397099,16.84575,346.4843,f
853.9074,422.7474,0.006904677,0.01764176,94.50012,465.9239,nf
962.659,973.9601,0.02668597,0.01011173,46.15454,485.4521,nf
882.1187,157.934,0.01370804,0.0342697,43.81239,498.5058,f
966.6673,951.9719,0.02993243,0.003179474,80.11592,308.951,nf
785.0376,22.62442,0.003667587,0.03158697,87.55641,303.4545,f
755.6988,554.9545,0.004827433,0.004006348,98.90557,483.9679,nf
703.1318,25.79196,0.01864019,0.01829007,9.455305,395.2449,f
737.4845,950.9709,0.004685257,0.01344148,35.41897,394.5599,nf
833.4363,82.06932,0.005262419,0.01635353,51.75206,393.0346,f
1078.301,21.33496,0.02838205,0.01953388,87.64803,429.5388,f
856.7369,454.8826,0.03931053,0.003263487,92.36452,492.2399,nf
901.1951,960.2742,0.02419806,0.005195075,63.65479,375.2019,nf
1088.411,591.0976,0.005048735,0.01255696,6.082062,395.1838,f
778.0229,198.5205,0.04473166,0.004477065,57.81691,497.1263,f
850.9846,13.16659,0.004345261,0.03230138,16.07286,351.2165,f
942.2457,181.1619,0.003798735,0.01107643,5.907165,290.506,f
746.4457,558.5081,0.01848495,0.007839701,62.31636,496.5151,nf
975.365,424.4376,0.008537602,0.00312826,44.59733,498.3378,nf
1069.923,135.5419,0.01022666,0.0261088,14.30554,296.5077,f
1020.749,662.3542,0.02674476,0.02230343,98.25528,306.7323,nf
1076.86,989.5236,0.005504161,0.02284244,5.170009,326.92,f
731.3661,493.8707,0.03528766,0.006976355,97.46154,290.0082,nf
820.692,952.3261,0.003454294,0.03462717,47.59241,493.6976,nf
890.7618,399.391,0.0100577,0.03640001,79.08555,495.702,nf
864.6131,788.9028,0.03934928,0.003080262,6.230087,475.1897,f
700.6432,522.9617,0.02588297,0.01795228,58.53599,399.9622,nf
717.1758,964.9998,0.02815796,0.006723757,52.01645,478.6886,nf
983.4717,651.5234,0.02563634,0.01677593,95.53374,403.5475,nf
1099.859,213.995,0.004193886,0.02335036,35.26985,389.6258,f
1013.565,572.0671,0.04593776,0.003938613,59.04181,401.3736,nf
740.8774,62.70997,0.02877296,0.003869974,99.39231,414.0245,f
889.6312,331.7423,0.004489229,0.03333936,14.65907,492.522,f
1002.786,83.55847,0.02018381,0.003700658,98.12724,375.2638,f
829.9159,902.9705,0.003404981,0.0460333,53.35676,323.3426,nf
709.0814,24.21144,0.01334227,0.02535007,23.08333,497.647,f
709.3217,34.688,0.02397042,0.00720782,7.169166,494.6028,f
764.9369,17.22922,0.003854726,0.01975111,95.73865,371.7893,f
845.1399,514.5181,0.04195652,0.003538407,12.67126,290.2823,f
945.2066,12.56072,0.003514603,0.02048877,5.634292,457.5329,f
1088.23,133.0242,0.02932259,0.01464305,99.99114,298.475,nf
902.7687,947.6868,0.003192131,0.03485543,98.20389,478.4056,nf
708.8055,436.8341,0.0145718,0.0102412,95.91369,420.4059,nf
701.8199,21.71643,0.008568956,0.004116281,22.88214,425.1901,f
885.905,12.36255,0.02108095,0.01945698,99.91629,417.0843,f
1091.411,137.3149,0.01824635,0.00549466,20.03767,301.0332,f
733.8334,249.5127,0.003126988,0.0266396,98.96035,494.7155,f
703.5444,952.5964,0.02591723,0.02195142,97.63154,292.7031,nf
1083.836,808.9433,0.005786429,0.04232172,18.13265,311.348,f
705.9333,934.3402,0.01266474,0.03633356,6.105647,495.8279,f
1087.047,193.9339,0.003105201,0.004319549,99.54288,438.0251,nf
1074.919,151.7202,0.01609764,0.006769092,5.885283,469.7267,f
710.1581,981.8806,0.008415547,0.02481981,8.765413,327.2295,f
716.2359,16.79311,0.0419649,0.005736866,6.678195,343.9441,f
758.5523,34.21613,0.003266105,0.04450914,14.19092,493.0562,f
1087.825,959.4733,0.003578008,0.03646807,26.76144,499.9632,f
1002.715,176.6282,0.01925854,0.02199223,73.18636,325.6935,nf
898.908,624.1093,0.01227351,0.03514832,75.32538,373.6772,nf
997.3791,148.7899,0.01631762,0.03043443,26.78139,438.3778,f
955.2871,645.8413,0.01031498,0.01413506,71.98369,363.874,nf
840.7863,302.6853,0.02736584,0.01520835,70.26204,439.9034,f
805.1548,680.3,0.03318553,0.01279375,55.28964,439.4315,nf
762.09,771.3392,0.01333621,0.0321789,58.10697,332.1481,nf
991.0971,783.7619,0.014412,0.02815456,48.05494,448.6616,nf
1021.912,360.6159,0.01796858,0.0186686,69.17041,371.7533,nf
865.9084,324.724,0.01177369,0.029083,27.67202,345.7418,f
870.7917,696.1504,0.01082828,0.01937804,35.26733,339.8446,nf
998.8964,192.0064,0.02795254,0.01127572,51.26191,448.8825,f
1045.988,709.6341,0.01285873,0.01812227,46.00404,357.7472,nf
1001.674,470.9091,0.01084035,0.01057683,73.50813,333.0185,nf
1014.011,547.2039,0.01382579,0.01200828,20.26961,400.5179,f
1041.663,400.3386,0.02688376,0.01249296,77.69925,395.7766,nf
940.564,164.8377,0.03144929,0.01691762,87.64621,331.0275,nf
770.0954,707.9946,0.03602329,0.01304575,81.96473,392.9885,nf
952.0781,706.9262,0.023602,0.02353148,50.93194,339.7583,nf
761.8075,676.8879,0.01066123,0.02528286,78.99895,433.1797,nf
817.741,816.2747,0.03017399,0.01417113,29.3528,351.214,f
1015.357,767.8354,0.02045617,0.01861361,33.31481,391.9423,f
914.0559,257.0848,0.0159791,0.009982853,47.08301,410.3127,f
872.3834,337.5344,0.02341513,0.01217494,21.0305,417.9577,f
821.7812,553.4599,0.01562524,0.01434236,37.90086,414.3388,f
868.976,852.4498,0.01902318,0.01366441,67.05009,345.261,nf
991.8002,555.4395,0.01539317,0.0223306,84.60617,478.5698,nf
968.1345,385.7586,0.01266699,0.01467574,43.6349,440.0987,f
989.4201,394.2918,0.02746231,0.01095829,36.55789,319.4484,f
968.7598,611.2655,0.02171564,0.02726782,63.07017,436.6563,nf
811.2313,713.1106,0.02243801,0.02615865,60.09832,334.9542,nf
982.5636,199.6826,0.01258713,0.009378721,76.18022,467.5151,f
979.3088,480.7156,0.01810938,0.0196457,29.71937,415.2643,f
963.6799,530.6388,0.02450846,0.01049004,74.2464,326.6383,nf
960.2153,153.9249,0.01160193,0.03037413,82.78627,426.9207,f
815.6455,291.0556,0.01826955,0.01167489,70.32934,323.6869,f
817.569,587.5086,0.01652506,0.02421717,57.39059,462.5669,nf
943.3152,829.6008,0.02670474,0.01798514,36.08311,438.0815,f
890.5928,836.1601,0.03259654,0.01040356,20.75703,408.1685,f
849.0039,542.3276,0.03020788,0.01198817,90.09585,375.6778,nf
1003.759,633.9775,0.03325914,0.01107698,72.27587,462.9625,nf
865.1285,618.1399,0.02140386,0.009317253,76.39522,417.2359,nf
912.6333,496.0848,0.01468116,0.01036777,29.48471,324.4812,f
839.9032,143.3698,0.02682372,0.01971896,17.82537,469.7102,f
860.4804,710.7422,0.007462966,0.02700195,73.83092,456.2806,nf
785.7142,396.4416,0.01075944,0.02298777,38.13506,473.0555,f
756.8407,399.6855,0.01612971,0.03287974,25.04647,430.6792,f
757.1999,150.2558,0.01392277,0.01928386,25.03216,356.1065,f
763.2955,147.6255,0.0152848,0.02584908,69.30946,438.6586,f
896.6852,181.8394,0.01346689,0.02724715,78.71502,329.2866,nf
1033.856,698.2203,0.02023379,0.01166038,66.3726,427.9408,nf
793.9464,566.4928,0.01161468,0.01762143,23.33893,382.7518,f
782.1638,702.6662,0.007577604,0.01623521,24.18536,446.3022,f
1014.548,167.0104,0.01790387,0.01570457,47.74095,447.8153,f
980.435,727.1216,0.0213354,0.02258176,32.37893,467.4492,f
843.4493,143.6985,0.00852553,0.01580527,88.14105,397.0109,f
1013.58,581.7335,0.01669142,0.0180477,84.24702,336.4142,nf
872.8172,213.0975,0.009794636,0.03627555,72.67607,393.0859,f
761.7393,346.0054,0.03123028,0.00789541,37.25345,372.3974,f
840.5962,678.641,0.009193013,0.03326136,34.0035,343.2857,f
865.6589,347.3213,0.02043764,0.02004383,34.19718,345.479,f
908.5559,162.8462,0.02582733,0.01732959,19.30352,348.5124,f
886.3933,745.0625,0.01048702,0.02217496,38.7456,381.5834,nf
772.2965,174.3442,0.01911244,0.0147575,55.87597,426.641,f
796.9155,294.0095,0.01928371,0.02769243,63.92905,350.7322,nf
993.7155,121.7209,0.02552749,0.008615379,27.01927,353.5858,f
777.6209,555.8111,0.01480384,0.008725109,83.29707,463.9882,nf
1032.83,855.5646,0.006435455,0.01493319,27.32466,449.4364,nf
773.4581,782.3465,0.01457726,0.009779174,21.15828,381.4353,f
984.9654,206.6528,0.009847347,0.03282269,57.49011,460.6407,f
879.2298,866.5284,0.01602207,0.01297661,14.83756,322.332,f
981.8556,621.5114,0.01364644,0.02826396,55.45161,325.9688,nf
1045.55,877.8154,0.04007602,0.008970043,29.42848,379.5998,f
829.8406,361.7583,0.02756193,0.01507112,34.44231,466.944,f
821.4671,733.7985,0.01223966,0.015497,88.64512,321.4927,nf
914.5126,521.4454,0.0381686,0.008928026,63.98427,468.3801,nf
794.3053,222.7818,0.03622559,0.01260753,91.5878,383.1672,nf
913.0038,837.963,0.0340287,0.01400549,68.26607,464.2911,nf
975.0893,333.0113,0.02258848,0.0170161,45.21806,350.4692,f
796.5999,902.8015,0.01854723,0.02177551,27.74761,454.5207,f
897.7205,133.5992,0.03665405,0.01014337,18.49839,340.9242,f
814.4289,408.1512,0.02031515,0.007430414,31.20439,337.7598,f
1039.142,561.9199,0.01331497,0.007968973,17.90829,325.014,f
839.4316,892.7734,0.02268838,0.009817855,86.49377,352.2802,nf
1011.107,632.5214,0.008636835,0.03195718,76.61122,365.5928,nf
1011.378,724.2819,0.007938404,0.03628822,18.80613,318.4801,f
882.4404,875.4402,0.009666503,0.03518321,46.86946,368.5381,nf
741.6868,573.8863,0.01191188,0.02315798,90.77817,343.7203,nf
888.8743,310.8716,0.02611458,0.009704025,73.26921,351.6179,nf
853.0612,204.3646,0.009404172,0.03250374,78.13684,467.0562,f
1053.162,231.3896,0.01941133,0.0201144,31.81368,330.1446,f
754.8999,606.6147,0.03581169,0.01008456,57.26138,341.7231,nf
887.4867,625.3673,0.01076841,0.02922731,14.33573,427.4355,f
914.9263,123.5958,0.007006059,0.01242969,82.11412,366.5773,f
935.8779,499.5236,0.03270644,0.01566614,53.32908,341.1373,nf
877.8423,847.6106,0.02205636,0.01737306,87.50926,408.4108,nf
1024.456,688.0924,0.03815425,0.005386376,40.78177,444.3495,f
985.5264,406.644,0.007922563,0.02982342,21.70451,313.9503,f
936.2949,219.0297,0.02283979,0.01451469,82.24221,419.849,f
851.196,833.6677,0.007993689,0.04186021,43.24514,484.3208,f
999.6371,278.5011,0.008404719,0.02050049,32.07758,422.3067,f
1015.453,118.9084,0.009720614,0.006668615,56.97916,346.0785,f
876.5876,204.9347,0.007422926,0.0226063,43.94525,331.2316,f
1001.955,162.1602,0.03283641,0.008804027,54.86298,328.1011,f
763.8096,844.3006,0.02511331,0.0175772,14.6277,358.2028,f
1043.302,786.127,0.02223382,0.008868785,24.2056,442.5304,f
995.9891,707.3769,0.009984768,0.03757402,79.35288,462.0221,nf
780.1886,923.9873,0.006633587,0.01235238,85.31792,360.2696,nf
1059.61,84.77273,0.02798083,0.006521565,68.56834,426.266,f
727.951,511.7566,0.006254897,0.02273795,32.3425,352.2015,f
915.9996,847.0933,0.01056904,0.00782741,79.75168,371.6073,nf
1065.848,113.8524,0.01390639,0.03300445,28.69696,341.575,f
856.8837,393.6223,0.005971388,0.02914555,81.07326,343.7828,nf
1060.761,508.3065,0.004700297,0.01643724,43.42912,346.1909,nf
878.7457,757.1191,0.03335649,0.004893795,56.45575,400.7192,nf
971.6505,895.2634,0.0374357,0.005973669,40.57075,320.5869,nf
889.9983,786.8689,0.02429674,0.0127565,32.14249,474.6389,f
738.3688,127.4873,0.04129984,0.008447806,86.08067,317.6836,nf
1036.555,260.0866,0.009018493,0.01853415,54.74331,466.0275,f
750.7287,945.7386,0.03081009,0.007879808,33.10168,476.6855,f
933.5443,321.3522,0.03668433,0.01135874,16.01389,411.6624,f
1087.051,541.718,0.00893043,0.01332799,76.45492,316.7081,nf
1070.872,636.621,0.03721812,0.008323549,19.76519,311.9605,f
854.3565,773.4502,0.01649989,0.0171738,13.46814,481.9797,f
940.1367,76.27877,0.008009929,0.04071287,18.39343,413.3393,f
738.4399,418.3213,0.03859285,0.008091272,36.27513,461.3918,f
1074.618,496.6764,0.01918853,0.0171309,12.40552,480.1177,f
1031.789,923.3457,0.0142822,0.02288661,17.65043,339.0731,f
840.0979,228.8225,0.01109994,0.02030131,96.90145,478.2154,f
826.8396,768.4365,0.007154872,0.03843175,95.0242,446.0497,nf
747.66,793.3989,0.02191678,0.01792838,61.12493,467.7476,nf
733.5873,672.0712,0.01484409,0.01375966,59.13492,318.928,nf
790.8066,948.5559,0.02204363,0.0251255,75.59621,400.8358,nf
846.0479,82.83207,0.03549376,0.01083315,75.45134,477.3387,f
978.745,274.6123,0.006820684,0.00633135,32.43297,442.3255,f
915.3141,795.4081,0.01252539,0.02539243,80.19382,351.4293,nf
1061.976,645.1135,0.03587533,0.004976092,87.98925,399.8369,nf
967.2505,839.1078,0.005594988,0.04212355,66.24819,375.5071,nf
941.6194,305.9345,0.00884696,0.02521048,63.20215,425.2117,f
881.3501,608.1901,0.01324457,0.0312739,49.31924,481.559,f
813.7424,107.182,0.02276084,0.005893504,27.37945,443.1656,f
774.7791,859.3071,0.005401894,0.008186504,14.17575,320.0402,nf
803.1515,129.6285,0.01877656,0.01449208,8.554918,413.0587,f
1041.089,482.3405,0.006848235,0.01313904,91.72475,450.0594,nf
731.1515,272.8857,0.02565511,0.01679196,34.09194,317.552,f
851.4484,241.4635,0.005886132,0.01819101,62.34271,479.228,f
728.4931,528.313,0.007753909,0.004489713,18.83437,458.3773,f
1078.105,256.9275,0.03570974,0.006853141,17.04906,345.7683,f
901.7104,729.6152,0.02803171,0.006910636,96.2444,439.6241,nf
1055.153,307.2589,0.04285765,0.006120936,10.28205,472.2045,f
772.0566,697.3786,0.0432732,0.005958241,25.4827,326.1078,f
918.097,447.9594,0.005523007,0.03426957,60.87464,376.4966,nf
783.3165,427.3368,0.01128792,0.01142787,54.43498,337.2042,nf
1066.514,522.8885,0.03899816,0.005738406,71.33795,488.6592,nf
1077.214,207.7368,0.005936346,0.02145953,36.72394,371.8999,f
833.7026,188.7433,0.007264105,0.03910494,58.27429,443.0752,f
1027.435,955.5233,0.02167161,0.01182497,94.52539,365.3935,nf
1017.275,863.0918,0.02597676,0.01051231,56.94054,386.7263,nf
1036.163,625.9256,0.008808037,0.008781312,54.80994,495.9017,nf
764.2776,412.8788,0.006796015,0.03706045,14.57865,396.2514,f
971.9076,534.6303,0.03936862,0.005491996,91.32109,304.1082,nf
1080.669,989.9834,0.005778359,0.03049699,20.08656,482.8311,f
1054.761,336.3488,0.01395758,0.02992354,27.14644,398.0009,f
1052.828,590.5325,0.03094619,0.006244519,28.41603,476.1557,f
800.8633,415.3178,0.0123985,0.03519488,12.65323,489.085,f
1046.097,132.4651,0.005433183,0.04256769,10.19892,493.9334,f
1041.384,407.8375,0.01979889,0.02852837,96.84251,303.5742,nf
852.8528,926.2162,0.006694591,0.01066414,24.64602,485.0746,nf
923.8397,950.3173,0.02601204,0.01222564,40.44025,348.2727,nf
827.4582,842.0117,0.006100819,0.008525107,65.95843,446.4629,nf
912.117,942.9453,0.01180447,0.007515727,97.51534,438.8579,nf
1061.063,284.9943,0.01607862,0.03235616,79.46875,486.7621,nf
824.9749,270.6972,0.005816989,0.02169041,11.01868,368.2042,f
770.9748,112.6865,0.004812462,0.0339715,51.90728,330.9201,f
839.1782,931.3495,0.006999884,0.02119395,66.78884,307.2734,nf
852.3693,415.9209,0.04202593,0.004278186,49.71729,369.2948,f
834.4496,940.1023,0.0345775,0.009866445,12.50305,321.7359,f
1069.775,638.0141,0.008967233,0.02471056,85.34896,421.9699,nf
723.1568,581.549,0.04230238,0.00688756,96.54901,494.4288,nf
724.8665,682.0582,0.0315792,0.007242314,13.88175,377.6849,f
1075.379,845.246,0.008022979,0.03234687,7.877213,396.9174,f
966.0255,87.37789,0.01177965,0.01539769,9.814763,399.7542,f
766.3319,937.9963,0.04070164,0.00517216,90.18941,419.7382,nf
1037.825,110.1004,0.006341119,0.04296469,79.76621,318.0965,nf
881.1802,423.207,0.04212245,0.003536879,9.531809,442.4317,f
867.8128,402.2851,0.01836171,0.01755856,94.35539,353.7491,nf
1040.441,799.1044,0.01802114,0.03117386,93.63663,445.1164,nf
927.4216,186.4416,0.005289253,0.03745994,48.1046,344.0594,f
748.1661,700.7104,0.03010159,0.005817108,79.16628,314.9317,nf
722.0286,684.5457,0.01034483,0.03169175,22.42058,311.2286,f
1064.247,30.52237,0.02423186,0.005861125,95.65317,330.5304,f
729.3095,77.74796,0.02273907,0.0199299,74.63671,390.7677,f
730.7388,498.4562,0.03052886,0.004799786,67.17601,477.2931,f
798.8002,504.3733,0.00365953,0.04402308,22.86049,346.3226,f
724.2062,95.20787,0.006161542,0.02880308,49.10619,474.4432,f
900.2284,421.9893,0.0182447,0.003960039,39.75677,373.8596,f
1097.454,910.6002,0.007746381,0.01973867,56.90477,396.702,nf
1088.977,777.1765,0.02689212,0.00603898,5.02801,493.5562,f
980.2648,949.936,0.003619195,0.03062785,86.9282,347.973,nf
896.3154,443.4438,0.008582012,0.006129419,89.59663,291.5271,nf
970.0774,283.5431,0.03188594,0.01668096,26.7325,361.4717,f
837.2908,209.9732,0.02537396,0.007073063,5.869699,291.4523,f
722.4558,893.1069,0.01041401,0.005571869,41.10731,291.3548,nf
844.9936,183.4378,0.01093728,0.006308216,41.48148,454.1208,f
963.1005,148.1076,0.003426564,0.01452939,51.5871,314.6955,f
706.9435,682.3948,0.02055971,0.004844359,35.80587,499.8542,f
720.1515,41.21727,0.03481219,0.0143264,99.36704,436.552,f
1072.056,789.046,0.004333118,0.03823264,75.20063,388.3198,nf
788.8408,840.2697,0.008487166,0.02522086,25.36067,414.7901,f
700.2548,27.57549,0.01518615,0.0243479,39.39243,296.1829,f
735.431,115.8326,0.03047503,0.003123604,23.73207,495.0907,f
970.9163,955.373,0.02336685,0.005319822,14.22764,333.4254,f
873.4417,580.9738,0.0293015,0.007382988,8.098157,421.6806,f
825.4188,181.6808,0.003563436,0.003226075,63.32728,370.6905,nf
896.8434,77.00286,0.008188247,0.003060665,20.235,295.1706,f
743.7308,240.7144,0.003141001,0.01555147,5.501007,297.6289,f
1076.605,990.9713,0.03497747,0.01501171,7.082864,450.8427,f
712.889,503.6457,0.003894934,0.0255949,84.67577,480.2657,nf
802.1527,398.5183,0.005032407,0.04099093,99.52448,360.2325,nf
1042.932,407.3389,0.005964034,0.007299701,7.497879,492.7546,f
922.7546,861.4105,0.007644303,0.0174253,7.812276,291.9074,f
1091.302,443.8942,0.003326623,0.02977932,34.90587,443.7155,f
1003.52,915.2221,0.004032606,0.003723499,86.24588,398.1406,nf
1092.918,143.0173,0.02486632,0.02253988,88.11985,496.6695,f
863.9936,23.17259,0.004955468,0.02719311,5.078783,424.209,f
701.9599,69.31538,0.03349448,0.004177975,25.79719,402.6161,f
877.162,11.094,0.04089665,0.004416889,98.69203,449.7665,f
1073.044,715.7742,0.004309586,0.005432044,97.23096,485.2864,nf
821.033,488.8084,0.003411881,0.006199048,35.33137,295.0674,nf
1054.213,646.7992,0.003465569,0.0439421,95.11359,302.7196,nf
709.3526,946.801,0.01964121,0.02977094,99.96491,312.6641,nf
752.2692,972.8878,0.003361469,0.005184137,5.330522,495.3378,f
980.7203,981.0379,0.03051494,0.01574922,98.07483,299.3201,nf
755.5787,23.83794,0.01891961,0.005602129,63.10656,405.0615,f
939.773,962.2742,0.04514341,0.003732792,97.10764,363.2968,nf
723.9063,108.0351,0.0037065,0.008595535,88.98189,304.5217,nf
1099.893,27.91503,0.01120135,0.004114425,87.97108,448.1038,f
726.918,514.9648,0.003735279,0.04563578,60.57122,302.5862,nf
938.8964,516.1407,0.0211806,0.003302439,16.49477,491.1878,f
1036.641,844.706,0.00532977,0.004195674,22.49104,331.1291,nf
937.9232,436.9042,0.009950592,0.02572608,8.604549,479.417,f
719.436,212.5637,0.009438241,0.0356911,6.226616,454.0261,f
774.3431,834.0765,0.004678848,0.006645341,98.88648,489.4285,nf
1082.338,45.82234,0.04404553,0.003462541,85.90669,479.5133,f
705.6376,375.5151,0.01842443,0.00715383,99.26524,373.4801,nf
857.0097,984.3221,0.005164764,0.04002087,94.88199,302.3407,nf
1096.55,994.5856,0.01990718,0.003585607,78.58115,485.7304,nf
700.6696,237.1996,0.0037852,0.04537253,56.78331,499.3237,f
932.1641,335.2483,0.01866157,0.003798921,92.39252,475.9381,nf
802.2062,841.4144,0.004065853,0.007376661,75.43905,290.7741,nf
887.1878,763.1228,0.02901745,0.01615727,35.56817,352.7803,nf
913.2921,360.0038,0.01697109,0.02121855,33.72552,343.0993,f
987.2345,537.2447,0.03522623,0.01009189,25.19363,451.0012,f
873.7194,220.135,0.01004378,0.01597498,71.9975,341.0824,f
859.7835,830.214,0.03108948,0.01151919,30.49842,453.2886,f
838.1493,394.8151,0.03351184,0.01268844,45.00019,381.6939,f
1006.759,603.0284,0.03954659,0.008801448,65.33784,360.5045,nf
788.9158,634.4898,0.02206946,0.01554108,23.99525,396.991,f
878.2972,515.0139,0.02315076,0.02152117,23.89531,367.5262,f
1007.861,806.4439,0.02328761,0.01100272,68.34051,445.2575,nf
801.6529,822.493,0.03473322,0.009447222,60.57944,394.3984,nf
838.863,622.5521,0.01019057,0.01048158,33.63383,379.4578,nf
843.9987,550.3913,0.009352781,0.01902593,44.15623,324.9675,nf
979.0231,420.4545,0.03171114,0.01187952,74.15745,446.687,nf
928.6943,673.586,0.02715599,0.01333225,53.43666,432.0927,nf
1015.501,564.517,0.01026439,0.03247734,25.64385,358.7448,f
782.817,741.7169,0.01754831,0.02621882,72.77226,372.5794,nf
1047.655,873.0405,0.02087099,0.02139113,35.86218,377.624,nf
773.1906,402.9142,0.01286204,0.02357487,32.51038,371.7865,f
808.1221,263.0555,0.02508645,0.009124232,68.25701,376.1205,f
768.3009,821.8657,0.0219706,0.01543717,62.02115,387.5386,nf
794.8078,705.2198,0.01171482,0.027369,75.04106,473.3219,nf
942.3322,160.6441,0.0116275,0.02498872,21.04181,364.7827,f
941.2366,772.3156,0.02559233,0.02189258,79.22545,326.155,nf
953.5448,550.6981,0.01616425,0.02985009,79.52518,454.0924,nf
786.4161,439.0538,0.01352443,0.01272395,70.49012,452.9061,nf
841.2697,205.9857,0.01070072,0.02818024,27.02353,396.6687,f
1029.738,176.5178,0.01376227,0.01649369,29.42952,410.4585,f
733.7649,251.2596,0.01453514,0.01843705,63.34549,325.5656,f
897.2756,267.7225,0.02219955,0.0234851,42.42243,401.83,f
882.763,210.2596,0.01011939,0.009702892,40.75621,454.2679,f
1017.522,339.9164,0.01304171,0.02883082,55.34312,340.7811,nf
1007.514,171.3977,0.0224712,0.01155928,81.95141,379.1541,f
758.7313,195.8556,0.01122807,0.01146091,21.20237,431.2473,f
855.9459,762.727,0.01505471,0.02663603,33.4753,367.74,f
929.5182,839.5928,0.01497468,0.02274516,78.04178,388.3712,nf
1036.055,580.9748,0.01074418,0.02533514,79.25706,335.1958,nf
768.8758,129.0827,0.01417275,0.02212974,35.29103,450.4876,f
959.7325,256.5681,0.01326247,0.01402802,83.28582,411.2756,nf
1024.258,702.9573,0.01154793,0.009367267,86.00691,474.7514,nf
782.4948,878.4363,0.02080452,0.01175856,84.54141,467.8305,nf
1004.564,185.0917,0.01016236,0.0281389,28.34618,462.806,f
912.1285,812.4376,0.01296691,0.01728321,21.15075,463.9631,f
857.0766,154.8687,0.02984576,0.0136167,77.28433,327.0141,nf
927.0533,128.0193,0.02184618,0.01540155,69.46936,362.7714,f
897.0145,859.4039,0.03730715,0.01064334,15.54209,367.4534,f
1050.963,461.5319,0.01199861,0.02209344,56.60548,468.1783,nf
762.5172,292.5966,0.02595917,0.008410941,23.90882,429.0596,f
962.4552,631.0005,0.008597304,0.03677328,56.73415,352.943,nf
801.4406,540.9007,0.03014528,0.01592282,92.38714,430.264,nf
918.3611,767.8406,0.02357822,0.009711899,76.14632,368.2399,nf
1015.236,764.7226,0.01380746,0.03550743,71.40002,320.645,nf
1000.003,565.7463,0.01919878,0.01523915,18.41863,393.2367,f
902.6219,560.7868,0.01023939,0.02256345,84.81554,323.0029,nf
800.3937,261.3198,0.02178727,0.01446995,87.24986,429.177,f
1032.06,276.2529,0.0157955,0.01045102,60.08938,398.1227,f
864.6981,178.1326,0.01338226,0.02354828,85.09394,475.7728,f
904.1629,330.2387,0.01053226,0.03736348,27.62928,439.7587,f
967.1355,472.7132,0.01197522,0.009163322,17.70588,423.3847,f
1032.959,277.6561,0.02944757,0.008902145,45.65246,433.2921,f
1044.868,393.4007,0.02266698,0.01130377,79.80248,422.6228,nf
753.4012,469.4924,0.01056478,0.009334491,33.95565,342.4879,f
1029.299,520.1037,0.02304962,0.01220512,21.33794,330.7124,f
935.1808,858.1868,0.03101851,0.0161442,16.6516,411.4754,f
834.0187,285.9124,0.01964995,0.01041279,49.00317,310.539,f
778.969,184.4766,0.03147807,0.007815866,20.56655,320.9522,f
744.4356,700.1186,0.01047679,0.02401289,50.97509,448.3485,nf
1042.008,235.2822,0.02009264,0.01945927,58.16148,428.8164,f
1056.774,817.4814,0.03929098,0.008278381,79.6392,337.5503,nf
979.4656,705.8699,0.006729767,0.03252548,18.7245,402.7073,f
