ETOH_feed,Solvent_flowrate,Solvent_T,Reflux_ratio1,reflux_ratio2,Purity,Q_R1,Q_R2,QC1,QC2,QC3
0.917216667,45.34333333,58.37,0.825833333,0.544166667,0.998391935,6629.6943,2091.80412,-5513.87221,-1430.51864,-1175.36392
0.820236667,59.81,32.91,0.8225,1.7325,0.923289,7328.39359,3083.51493,-5559.64039,-2466.83382,-1786.51792
0.91115,41.79666667,47.41,1.1625,0.9575,0.997899076,7697.77692,2403.25869,-6531.01424,-1812.26326,-1155.75402
0.85837,60.23,46.69,2.580833333,1.7025,0.960614444,12533.7696,3059.23753,-10869.9045,-2439.80329,-1672.28341
0.81001,64.89666667,33.01,1.495833333,2.664166667,0.913205673,9507.67466,3957.12136,-7623.7491,-3307.35863,-1937.80662
0.880556667,74.65,59.29,2.6825,1.965833333,0.982131993,12982.9119,3385.39808,-11146.0646,-2677.946,-1925.32482
0.85109,108.9033333,42.63,1.039166667,1.579166667,0.953520956,9023.58622,3202.93955,-6195.91048,-2332.36876,-3089.79935
0.907943333,67.97666667,56.93,1.339166667,2.190833333,0.999781899,8666.25369,3726.83406,-7062.658,-2945.98867,-1778.90736
0.85083,49.17,37.91,0.979166667,1.644166667,0.953267831,7512.13399,2928.49403,-6013.79826,-2386.73686,-1431.53142
0.90907,94.34333333,41.81,2.800833333,2.869166667,0.999906231,13802.3138,4544.56821,-11475.6235,-3575.88694,-2690.70087
0.833843333,96.72333333,31.55,2.950833333,1.2725,0.936657732,14723.0809,2872.83197,-12031.0969,-2055.36511,-2906.47562
0.86877,69.84333333,55.27,2.130833333,2.765833333,0.970718709,11271.7315,4079.20212,-9491.03209,-3399.2403,-1846.07567
0.895983333,55.84333333,45.05,1.375833333,1.115833333,0.997006863,8776.37793,2500.00733,-7176.19725,-1910.69204,-1564.14614
0.90179,52.20333333,48.97,0.829166667,2.5125,0.999053057,6966.32193,3816.23976,-5523.42785,-3214.30864,-1431.28886
0.830723333,77.96333333,51.95,2.700833333,2.220833333,0.933597364,13251.2232,3634.04429,-11274.3255,-2908.05504,-2100.93805
0.909503333,51.69,44.41,2.7325,2.374166667,0.998347789,12653.2985,3795.91502,-11271.8307,-3120.87333,-1453.73548
0.81781,70.26333333,57.23,1.280833333,0.5725,0.920899538,8711.10059,2101.62009,-6959.98422,-1424.74124,-1829.66533
0.836356667,54.16333333,48.29,1.449166667,2.045833333,0.939120694,8972.05096,3327.43214,-7455.80477,-2749.21589,-1490.61528
0.86799,90.75,44.35,2.005833333,1.825833333,0.969961872,11488.0453,3343.857,-9113.03051,-2552.74813,-2551.8502
0.825523333,97.42333333,35.85,1.1175,2.400833333,0.928489713,9099.20939,3894.219,-6455.14717,-3071.42116,-2866.52719
0.86253,65.97,37.09,0.6225,1.974166667,0.964655646,6807.66495,3341.20475,-4922.62175,-2685.00431,-1928.84229
0.920856667,60.46333333,53.23,2.095833333,1.149166667,0.999494007,10730.8635,2825.22473,-9347.62115,-1988.85174,-1617.14611
0.829683333,73.90333333,35.77,0.9225,2.724166667,0.932575787,7931.47879,4065.3771,-5857.55707,-3361.81464,-2175.83481
0.82379,69.56333333,53.59,2.169166667,1.880833333,0.92678607,11441.8741,3278.99073,-9663.27309,-2601.05185,-1856.65743
0.929696667,73.95,59.67,1.595833333,2.545833333,0.999878046,9315.08795,4296.88409,-7837.49386,-3265.77319,-1903.4063
0.878043333,81.79,53.95,1.8775,2.740833333,0.979701335,10762.3235,4123.89885,-8712.42935,-3377.18013,-2178.63449
0.835316667,45.39,33.87,1.8325,0.975833333,0.938101829,10064.048,2296.2788,-8623.90767,-1783.94891,-1348.83694
0.85993,102.79,42.99,0.794166667,0.955833333,0.962129114,8122.49323,2613.92206,-5445.27503,-1772.71691,-2906.74467
0.876656667,55.75,34.91,1.265833333,0.6575,0.978359147,8538.59314,2085.51208,-6861.70635,-1498.25674,-1646.3933
0.807323333,99.75666667,33.27,0.9875,1.114166667,0.910550835,8808.94971,2743.65298,-6073.12356,-1913.7017,-2970.56941
0.92077,105.45,49.29,2.215833333,2.1525,0.999969489,11996.6742,4119.22495,-9709.2903,-2918.88976,-2885.3386
0.84771,98.40333333,59.01,1.800833333,0.820833333,0.950223887,10836.1343,2472.18573,-8513.89,-1651.69954,-2535.20057
0.857763333,101.4833333,39.55,0.5725,0.580833333,0.960017654,7472.479,2265.90019,-4773.90221,-1443.48864,-2909.29769
0.826303333,43.57,57.41,2.624166667,0.575833333,0.929256884,12286.396,1920.64542,-11047.055,-1423.66583,-1135.41399
0.809403333,60.18333333,58.71,2.5375,1.3575,0.912606593,12340.8523,2747.6066,-10806.4608,-2128.75293,-1557.49094
0.851003333,65.17666667,44.73,1.7175,2.840833333,0.953437548,10043.7275,4118.28398,-8257.06251,-3466.73171,-1829.74692
0.903696667,78.43,59.93,0.734166667,2.010833333,0.999857135,7066.68646,3558.95213,-5236.00041,-2763.31952,-2014.90659
0.897543333,56.26333333,47.57,1.865833333,1.524166667,0.998508149,10242.1558,2871.42353,-8654.37402,-2278.8023,-1554.41145
0.81053,75.67666667,43.19,0.7975,2.044166667,0.913718461,7514.98334,3461.89181,-5490.26781,-2748.62762,-2141.99636
0.85239,94.81,34.01,1.580833333,0.909166667,0.954789496,10454.4985,2535.67692,-7840.40233,-1729.51434,-2811.12793
0.90127,75.77,31.45,2.840833333,1.004166667,0.999664854,13744.7382,2577.95083,-11596.7919,-1830.99009,-2278.19088
0.80481,74.37,33.73,1.9975,2.429166667,0.908066185,11262.9701,3801.87735,-9162.31944,-3095.76332,-2212.41175
0.83991,84.82333333,40.75,2.7025,2.0875,0.942600092,13541.292,3550.27088,-11266.065,-2788.20314,-2432.48438
0.90777,89.07,49.67,0.9175,2.6575,0.999941707,7909.94032,4293.71402,-5789.42863,-3376.27281,-2432.11162
0.810096667,103.5366667,45.79,1.359166667,0.870833333,0.913291108,9841.09368,2540.19706,-7206.21063,-1697.32648,-2881.61707
0.916436667,89.44333333,56.27,0.5025,1.690833333,0.999875204,6452.72006,3528.50967,-4536.65326,-2493.17906,-2349.3686
0.833323333,97.65666667,46.29,1.494166667,1.360833333,0.936147554,10091.9148,2956.86332,-7595.76367,-2134.84302,-2715.40611
0.855943333,90.89,47.55,0.594166667,2.5575,0.958246671,7169.91391,4004.65006,-4840.81008,-3212.23981,-2511.48921
0.859583333,56.45,54.31,0.7325,2.8725,0.96179234,6776.11248,4089.32836,-5258.3484,-3494.99588,-1500.66436
0.826043333,46.79,37.43,0.949166667,1.619166667,0.929000875,7384.34259,2887.76814,-5941.58731,-2364.10739,-1365.67012
0.85135,41.23666667,46.11,1.759166667,2.809166667,0.953775732,9661.52904,3916.98673,-8383.28808,-3437.48587,-1148.95677
0.840603333,73.43666667,56.15,1.384166667,2.395833333,0.943278162,9088.94888,3766.44242,-7253.96434,-3065.65547,-1930.7108
0.870243333,87.34333333,43.51,0.715833333,0.9325,0.972143299,7508.56888,2520.54987,-5200.55261,-1749.04158,-2464.3042
0.836183333,48.51666667,42.37,1.760833333,2.004166667,0.938951004,9851.22438,3248.40475,-8404.77183,-2711.4447,-1379.57265
0.841383333,76.05,50.39,1.565833333,1.710833333,0.944041325,9763.6834,3163.2168,-7805.90901,-2448.14116,-2067.5302
0.909243333,66.29666667,53.11,1.464166667,2.135833333,0.999743374,9036.31825,3681.30791,-7440.10487,-2898.28716,-1774.75893
0.83289,85.61666667,51.85,0.9925,1.1275,0.935722068,8213.11709,2687.97529,-6068.3298,-1923.77528,-2306.32362
0.858716667,40.02333333,47.79,1.269166667,0.5925,0.960951286,8134.59341,1906.49908,-6887.93471,-1438.35096,-1103.45441
0.89555,94.62333333,49.37,1.385833333,2.5925,0.996589554,9609.57434,4054.12014,-7206.83582,-3244.03733,-2587.88307
0.82067,106.01,56.49,2.004166667,1.085833333,0.923716219,11683.2775,2745.36825,-9163.85325,-1889.40208,-2776.37696
0.84433,57.75666667,51.51,2.174166667,1.654166667,0.94692258,11216.7333,2999.00573,-9652.93939,-2396.10037,-1560.33918
0.91479,108.0166667,44.61,2.6075,0.774166667,0.999962548,13394.1866,2779.46756,-10891.8198,-1651.35287,-3028.03588
0.848576667,45.29666667,43.05,2.900833333,2.759166667,0.95107022,13235.295,3904.73788,-11856.3007,-3392.47446,-1283.42318
0.921896667,94.25,46.09,2.4875,2.5475,0.999934227,12623.6031,4416.48593,-10529.5573,-3281.93609,-2625.99115
0.82613,92.80333333,51.67,1.8125,2.360833333,0.929086378,10876.9793,3836.49744,-8573.15731,-3035.08744,-2504.72412
0.855076667,82.58333333,40.29,2.984166667,0.919166667,0.957408055,14332.7729,2484.08944,-12099.4172,-1736.40738,-2371.09293
0.828903333,48.84333333,41.43,1.775833333,2.9125,0.931810741,9916.43511,4070.49532,-8458.36322,-3530.92881,-1396.05917
0.82717,92.85,41.65,2.229166667,1.964166667,0.930108337,12291.0575,3478.78467,-9841.93312,-2677.54903,-2649.55387
0.918343333,42.17,41.63,2.750833333,1.535833333,0.996637227,12494.5135,2985.8108,-11329.9743,-2345.16084,-1203.95636
0.914876667,42.21666667,38.59,2.530833333,0.900833333,0.996865518,11868.1625,2382.56632,-10665.0295,-1760.0621,-1224.59489
0.923803333,43.33666667,30.07,1.639166667,1.304166667,0.998175186,9213.91475,2799.9048,-7970.27269,-2127.3324,-1313.15182
0.800563333,109.2766667,43.09,2.369166667,1.4725,0.903862799,13117.7772,3108.24556,-10304.0737,-2236.54743,-3092.22994
0.879863333,96.21,52.21,1.700833333,2.064166667,0.981461097,10565.434,3584.85863,-8175.55561,-2767.88246,-2588.19111
0.914183333,106.1033333,42.35,2.115833333,2.245833333,0.999969632,11913.5292,4120.53574,-9407.37103,-3007.41944,-3016.88269
0.91843,47.63,38.89,2.114166667,1.945833333,0.998416332,10691.9603,3419.95056,-9404.45281,-2725.722,-1379.83875
0.92311,49.73,53.35,1.2225,2.535833333,0.999119179,7903.95867,4006.24149,-6711.03987,-3266.56181,-1329.60229
0.913836667,105.6833333,43.47,0.569166667,2.5375,0.999949715,7221.46822,4382.40908,-4737.83846,-3276.71619,-2986.89598
0.89477,56.73,51.61,0.8425,2.2725,0.995836192,7126.84032,3549.84566,-5566.23106,-2953.7153,-1531.95654
0.920163333,83.23666667,47.33,2.504166667,1.6775,0.999869018,12454.7129,3509.46643,-10579.9707,-2479.01858,-2302.83945
0.81573,95.32333333,34.27,0.5275,2.824166667,0.918846641,7274.27253,4266.41957,-4662.47307,-3452.97094,-2827.82725
0.837396667,42.96333333,30.17,0.650833333,1.1625,0.940137974,6436.78345,2445.31996,-5024.84741,-1952.10853,-1300.86256
0.894856667,98.35666667,54.79,2.2625,2.340833333,0.995923757,12259.9595,3844.33857,-9855.86226,-3017.3873,-2606.40415
0.86773,95.46333333,48.33,2.4275,1.035833333,0.969709744,12818.218,2653.23932,-10391.781,-1842.86726,-2622.50594
0.829856667,82.02333333,32.55,2.294166667,2.399166667,0.932746706,12344.9745,3816.86055,-10036.5659,-3069.06011,-2454.54777
0.917563333,48.00333333,43.75,0.899166667,0.879166667,0.998851753,7001.02645,2430.29536,-5734.96275,-1740.06377,-1354.41138
0.82873,102.93,38.81,1.260833333,1.7575,0.93164014,9625.56553,3338.40944,-6889.24561,-2492.20232,-2981.20139
0.847016667,91.82333333,41.35,1.730833333,1.060833333,0.949546931,10737.031,2658.5953,-8301.84868,-1864.74382,-2621.81729
0.803163333,105.73,35.79,2.614166667,1.939166667,0.906436968,13896.1652,3514.42319,-11049.6217,-2656.01283,-3111.10707
0.856896667,79.03666667,51.41,0.974166667,1.024166667,0.959178926,8008.98478,2559.96367,-5993.90751,-1830.15853,-2134.39786
0.860796667,69.98333333,32.35,1.0975,2.7825,0.962973949,8392.74983,4095.06603,-6365.13945,-3414.27008,-2096.63866
0.891303333,87.48333333,41.99,2.7275,1.390833333,0.992502535,13605.9075,2935.14157,-11266.0331,-2160.75703,-2490.99049
0.85161,50.43,35.51,2.8925,1.665833333,0.954029452,13370.6106,2957.46494,-11826.3379,-2406.33282,-1486.59132
0.908463333,102.8366667,53.51,1.215833333,2.294166667,0.999973087,9035.34904,4049.88813,-6690.1093,-3043.97182,-2745.94048
0.80273,90.14333333,53.85,1.169166667,1.610833333,0.906007801,8839.43647,3146.88397,-6632.19173,-2359.03839,-2401.34444
0.886276667,85.38333333,34.11,0.875833333,2.194166667,0.98765218,8064.4307,3649.34281,-5673.43086,-2884.35336,-2534.7961
0.84849,100.8766667,53.39,2.029166667,1.840833333,0.95098538,11671.7339,3404.55437,-9207.04193,-2567.06043,-2694.64123
0.875963333,101.67,33.03,1.8425,1.215833333,0.977688616,11419.0856,2843.99212,-8608.82453,-2005.13069,-3031.804
0.890696667,88.97666667,38.03,2.594166667,2.7025,0.991917941,13292.5486,4126.13671,-10863.938,-3342.94281,-2588.8475
0.87345,102.1833333,58.47,2.550833333,2.1575,0.975255332,13178.5024,3696.05269,-10757.6418,-2852.42931,-2648.25289
0.803856667,75.30333333,38.45,2.044166667,1.000833333,0.907123047,11375.0857,2518.1999,-9306.11618,-1808.78963,-2184.18718
0.858456667,107.0366667,47.05,1.675833333,1.170833333,0.960698321,10834.5587,2826.51348,-8122.62316,-1965.61811,-2961.79109
0.807496667,90.23666667,44.13,1.394166667,1.520833333,0.910722488,9662.50561,3066.13417,-7315.58671,-2278.00523,-2539.94022
0.806283333,56.40333333,58.43,2.589166667,2.310833333,0.909523272,12432.3958,3582.24695,-10968.7365,-2988.33759,-1462.70409
0.87163,104.0033333,35.93,2.704166667,2.125833333,0.973491926,14047.4636,3675.42679,-11224.8648,-2824.02987,-3058.42632
0.801603333,79.59666667,39.25,2.5025,2.779166667,0.904892734,12870.0319,4146.7433,-10710.3976,-3411.66735,-2301.28346
0.814603333,62.14333333,48.53,1.640833333,1.585833333,0.917738834,9734.85103,2966.5175,-8061.866,-2334.7067,-1707.57244
0.829336667,50.29,50.99,0.874166667,0.744166667,0.932235562,7124.93446,2124.60105,-5710.54643,-1575.61883,-1361.61346
0.91765,82.53666667,50.65,1.060833333,1.505833333,0.99992804,8067.52611,3319.09887,-6222.17917,-2321.63872,-2240.67741
0.870416667,79.83,57.91,1.419166667,1.420833333,0.972315019,9287.57361,2922.33006,-7332.06499,-2187.10309,-2075.54919
0.927183333,47.49,55.99,2.865833333,2.904166667,0.997898684,12790.4601,4335.26229,-11675.2233,-3596.13294,-1250.07539
0.918603333,81.09,30.45,1.024166667,0.889166667,0.999922074,8169.30752,2747.04557,-6111.48189,-1751.9053,-2450.71379
0.911843333,87.06333333,31.81,0.955833333,2.7925,0.99994038,8162.57882,4470.97513,-5905.15817,-3509.9304,-2615.35587
0.838696667,46.55666667,31.47,2.799166667,2.919166667,0.941412552,13045.6178,4058.97199,-11562.0102,-3536.85778,-1401.07888
0.831243333,58.27,39.03,2.3875,2.584166667,0.934107625,12001.4119,3841.65484,-10319.0866,-3234.96749,-1686.76844
0.846496667,86.22333333,34.55,0.920833333,0.644166667,0.949038046,8231.52615,2253.6782,-5839.82254,-1492.23358,-2545.73722
0.91557,88.60333333,52.27,2.2575,1.849166667,0.999918065,11801.7773,3658.52397,-9835.16119,-2639.81102,-2383.13976
0.901183333,103.49,51.97,2.2125,1.169166667,0.999959966,12219.3138,2864.70892,-9699.23919,-1981.63088,-2785.12075
0.894336667,101.4366667,59.97,2.2875,2.6675,0.995423279,12320.9381,4152.8865,-9932.08973,-3312.06301,-2605.26687
0.825696667,92.33666667,31.09,2.000833333,0.9275,0.928660551,11732.1878,2540.53428,-9147.75079,-1745.43149,-2778.90053
0.88671,65.22333333,41.01,2.209166667,0.839166667,0.988073943,11543.3443,2312.20295,-9705.42555,-1662.44092,-1866.13322
0.872063333,93.78333333,37.15,2.5925,2.749166667,0.973911877,13436.5803,4191.54066,-10885.8583,-3385.28484,-2741.20605
0.86851,74.23,34.97,1.1825,0.914166667,0.970465543,8719.9374,2433.82061,-6616.42745,-1730.81424,-2191.88204
0.88307,87.29666667,42.91,2.979166667,0.810833333,0.984560453,14359.8408,2410.29319,-12039.9759,-1640.35973,-2469.65675
0.922936667,61.63,56.05,2.834166667,1.620833333,0.999296764,12937.2557,3286.76656,-11577.2734,-2422.49881,-1621.36368
0.926403333,59.20333333,33.77,0.924166667,0.930833333,0.999632259,7315.48172,2641.55515,-5809.80093,-1782.66142,-1760.50617
0.92337,79.64333333,35.73,2.135833333,1.6825,0.999872069,11384.2917,3512.18839,-9467.88502,-2480.48299,-2345.10282
0.87969,49.45,52.85,2.899166667,2.739166667,0.981294319,13203.8381,3918.64023,-11803.2175,-3374.53378,-1325.91267
0.800736667,103.8633333,52.23,2.734166667,1.8325,0.904034495,13956.0748,3410.16083,-11420.1106,-2559.81366,-2793.16802
0.900576667,44.87666667,36.21,2.1125,1.775833333,0.997696928,10787.6557,3085.01069,-9400.34685,-2541.49287,-1318.24207
0.842596667,54.95666667,33.63,2.3275,1.9875,0.9452282,11779.2942,3280.40606,-10121.5008,-2696.62925,-1635.74324
0.89113,105.17,40.15,0.939166667,2.745833333,0.992331429,8653.07929,4239.78282,-5861.15403,-3382.87707,-3025.7397
0.825436667,79.92333333,39.33,1.874166667,0.884166667,0.92840499,10935.1711,2438.30633,-8761.91373,-1704.66142,-2306.38493
0.901876667,64.24333333,48.15,1.525833333,1.9175,0.999667698,9327.33651,3350.11103,-7626.37603,-2666.70818,-1769.30744
0.910716667,100.2233333,52.11,0.575833333,1.4175,0.999936092,7032.91696,3264.8321,-4757.97424,-2239.11863,-2697.01419
0.907336667,44.36333333,46.33,2.544166667,2.124166667,0.997242333,11945.5766,3484.84698,-10704.7014,-2887.93782,-1234.51933
0.81963,74.13666667,55.47,0.9425,2.7575,0.922691761,7777.05722,4096.79284,-5926.17013,-3391.8936,-1957.16809
0.83965,84.49666667,33.07,1.8375,1.950833333,0.942345494,11000.3325,3425.26754,-8634.31276,-2664.98474,-2521.5598
0.888963333,82.35,37.35,2.2175,2.660833333,0.990247079,12004.9556,4054.67705,-9727.68251,-3305.05101,-2404.62815
0.91349,80.06333333,30.15,1.985833333,2.329166667,0.999872872,11109.4511,4015.84647,-9014.99843,-3082.73156,-2424.99179
0.872843333,98.17,39.93,1.079166667,1.754166667,0.97466589,8916.9688,3314.14051,-6299.595,-2488.76541,-2826.70621
0.846323333,81.60333333,32.93,2.7225,2.569166667,0.948870088,13616.163,3968.02722,-11317.5618,-3222.35363,-2437.39661
0.886623333,62.23666667,55.93,0.845833333,0.5475,0.987986717,7209.56106,2029.39087,-5582.43598,-1400.8182,-1634.11282
0.88229,90.98333333,49.75,1.019166667,2.415833333,0.983804349,8419.89851,3877.31242,-6110.17539,-3084.53788,-2482.89898
0.897196667,88.69666667,36.71,0.864166667,0.764166667,0.998169967,8072.15579,2374.95069,-5629.83061,-1599.06293,-2592.22217
0.853603333,49.31,34.25,2.4075,1.715833333,0.95597255,11879.7966,2994.22497,-10350.1263,-2451.39266,-1463.00696
0.892863333,100.69,48.25,2.494166667,0.530833333,0.99400497,13116.1034,2215.47926,-10558.5754,-1401.13761,-2746.87464
0.835056667,93.50333333,51.55,2.894166667,1.389166667,0.937847082,14180.5764,2963.06014,-11856.6825,-2159.84361,-2523.80003
0.802816667,59.53,43.61,2.1375,0.9775,0.906093874,11252.9663,2400.28745,-9592.73762,-1786.35498,-1680.22397
0.893296667,47.81666667,53.75,2.944166667,1.2425,0.994422617,13285.5189,2555.77351,-11917.6599,-2024.45613,-1274.89922
0.90803,53.09,47.43,2.2775,1.739166667,0.998835843,11298.6671,3201.89647,-9897.09829,-2530.95356,-1468.16311
0.84875,60.60333333,56.81,2.0875,2.024166667,0.951239249,10956.7455,3351.96468,-9384.02641,-2729.91368,-1586.99695
0.895723333,80.43666667,50.17,1.310833333,2.514166667,0.996756221,9055.74368,3912.13541,-6980.12156,-3172.67055,-2190.03072
0.875096667,43.71,42.21,1.4275,2.3725,0.976849538,8714.37062,3543.19189,-7352.79352,-3043.58102,-1244.05895
0.857936667,105.8233333,37.71,1.044166667,2.624166667,0.96019125,9040.55278,4132.83861,-6205.60283,-3273.27128,-3083.81575
0.859323333,72.36333333,35.27,0.5625,2.5025,0.961536457,6795.0616,3856.40939,-4742.5735,-3161.76103,-2135.90294
0.865043333,76.98333333,51.07,2.599166667,2.595833333,0.967101757,12893.825,3966.9749,-10916.0803,-3246.19035,-2085.29428
0.91713,66.90333333,54.21,0.549166667,1.2375,0.999599859,6192.63568,2938.62219,-4677.67357,-2072.59194,-1778.98269
0.837743333,96.25666667,47.35,0.854166667,0.620833333,0.940477557,8092.68554,2280.15553,-5643.50505,-1475.31199,-2649.27565
0.80377,79.31666667,57.27,2.6275,1.089166667,0.907037323,13021.3223,2620.18778,-11089.5106,-1888.61027,-2069.29053
0.84719,45.99666667,49.65,1.544166667,1.009166667,0.949716247,9080.13409,2331.12426,-7734.19989,-1814.02387,-1255.63146
0.913663333,100.4566667,48.49,2.085833333,2.0225,0.99996107,11609.0478,3871.62787,-9316.80594,-2800.34693,-2761.01427
0.880816667,84.21666667,33.83,1.3875,1.705833333,0.982382226,9589.9443,3202.73142,-7226.17269,-2444.15393,-2503.2593
0.879083333,93.83,55.71,0.945833333,2.564166667,0.980704589,8175.85802,4024.80196,-5890.77693,-3218.43493,-2473.10716
0.852216667,40.16333333,54.83,2.1225,1.350833333,0.954620888,10689.1597,2592.13308,-9486.15345,-2121.8571,-1064.18246
0.844676667,61.91,44.67,1.174166667,0.714166667,0.947260854,8325.84812,2178.12726,-6611.55846,-1549.84491,-1736.00391
0.813736667,109.9766667,44.57,1.825833333,1.365833333,0.916883971,11436.9942,3014.8431,-8627.59779,-2140.87035,-3086.41269
0.805936667,52.57666667,45.71,0.6425,1.374166667,0.909179489,6515.68985,2709.98253,-5019.83225,-2143.38924,-1467.63337
0.814256667,76.93666667,37.99,2.420833333,0.734166667,0.917397005,12559.1297,2286.33022,-10443.4957,-1570.00063,-2234.68121
0.807063333,84.45,51.19,0.574166667,2.365833333,0.910292177,6930.64038,3799.45193,-4810.30327,-3039.10326,-2285.7319
0.87319,97.51666667,50.15,2.400833333,2.619166667,0.975003434,12751.455,4091.63098,-10303.5535,-3268.25595,-2655.14932
0.804203333,109.6033333,30.73,2.630833333,1.9575,0.907466053,14127.4855,3547.23436,-11099.0749,-2672.88205,-3308.63212
0.81235,94.71666667,54.67,0.760833333,1.200833333,0.91551465,7674.88878,2798.7805,-5377.01173,-1990.71839,-2509.40916
0.889136667,73.01666667,44.23,2.0125,2.345833333,0.990414075,11086.9152,3718.89334,-9107.68217,-3020.53226,-2055.22237
0.802296667,73.62333333,44.93,1.2675,2.255833333,0.905578983,8889.39047,3641.1993,-6933.23317,-2939.40436,-2064.30757
0.86383,106.0566667,49.45,2.794166667,1.4375,0.965923205,14160.5725,3063.12602,-11509.3251,-2204.7183,-2896.86196
0.919296667,48.89,35.71,1.3475,1.689166667,0.998985222,8420.94368,3197.88192,-7088.62838,-2488.17273,-1439.90879
0.850223333,66.48333333,31.39,1.849166667,2.475833333,0.952676778,10607.9778,3797.09461,-8657.99985,-3137.53199,-2001.3273
0.899103333,59.71666667,51.03,2.009166667,2.935833333,0.999370179,10703.6354,4188.1976,-9086.09831,-3564.32112,-1618.16357
0.89425,44.83,54.93,1.2325,2.4375,0.995338621,8048.37271,3610.77351,-6744.85787,-3102.23496,-1187.38067
0.869203333,75.53666667,47.73,1.289166667,1.7125,0.971138261,8926.51533,3161.82385,-6939.16347,-2449.60477,-2084.81472
0.871716667,87.81,59.85,2.239166667,2.710833333,0.973575799,11910.9736,4127.85432,-9815.65053,-3350.4081,-2257.17291
0.841643333,73.25,34.85,2.545833333,2.030833333,0.944295891,12859.2921,3436.0297,-10786.9464,-2736.48737,-2166.50802
0.848056667,48.56333333,59.03,1.345833333,2.7975,0.950562237,8455.55408,3964.58808,-7130.4769,-3427.13907,-1254.89322
0.82691,58.59666667,56.69,2.779166667,2.610833333,0.92985298,13046.3785,3867.92137,-11518.6201,-3259.03481,-1535.74255
0.814516667,42.31,40.93,2.960833333,2.085833333,0.917653486,13413.2596,3273.17486,-12091.6584,-2784.93684,-1212.47616
0.83419,59.95,51.25,1.945833333,2.314166667,0.93699752,10577.8409,3609.30338,-8970.26724,-2991.46509,-1622.28989
0.854556667,56.03,32.09,2.9875,1.105833333,0.956901527,13809.5525,2492.29745,-12110.3541,-1901.70745,-1679.99765
0.816683333,71.19666667,42.81,1.2875,1.559166667,0.919789334,8910.89295,2998.44037,-6981.34389,-2311.1525,-2019.02609
0.831763333,102.0433333,56.45,1.965833333,2.299166667,0.934617669,11470.3693,3823.25929,-9033.99346,-2980.09036,-2677.33154
0.851956667,88.41666667,57.33,2.299166667,1.0775,0.954367318,12159.4684,2656.95279,-10023.2055,-1879.20263,-2305.20912
0.807843333,83.37666667,54.33,1.6475,2.949166667,0.911065182,10145.3717,4320.23181,-8089.30279,-3565.15956,-2215.98304
0.84667,66.71666667,59.05,1.609166667,1.335833333,0.949208411,9601.94348,2769.86285,-7932.33136,-2109.6138,-1722.80265
0.90361,67.41666667,32.87,0.664166667,2.675833333,0.999705361,6924.50978,4098.91938,-5024.76974,-3372.93847,-2014.47651
0.801863333,55.28333333,32.17,1.770833333,0.9825,0.905150134,10137.953,2375.76353,-8472.72761,-1790.55158,-1656.73767
0.905776667,86.55,38.01,0.579166667,0.864166667,0.999896836,7020.91757,2591.39489,-4768.04421,-1720.79752,-2515.24445
0.837136667,53.83666667,32.45,2.405833333,1.099166667,0.939884956,12007.2709,2470.85355,-10367.0622,-1895.56652,-1611.35683
0.838523333,49.68333333,50.59,2.4125,0.815833333,0.941242822,11793.9159,2184.7969,-10385.4998,-1640.07758,-1348.52837
0.88437,89.72333333,43.13,2.6525,2.0625,0.985815693,13423.7901,3552.37544,-11049.6486,-2765.95736,-2540.12621
0.817376667,89.67666667,31.13,2.910833333,2.519166667,0.92047283,14448.6826,3964.19306,-11934.604,-3177.67219,-2702.67107
0.922763333,46.04333333,42.59,0.580833333,2.0275,0.998104192,5984.31,3496.5081,-4774.26631,-2796.06404,-1307.80563
0.84979,62.28333333,32.59,2.380833333,1.655833333,0.952254154,12112.8636,3030.58371,-10274.191,-2397.8169,-1863.31558
0.888183333,104.0966667,30.89,2.909166667,2.9775,0.989495235,14730.5295,4444.22729,-11820.0781,-3591.74691,-3141.04917
0.92493,84.87,36.65,0.9075,1.289166667,0.999938975,7759.37317,3206.3726,-5759.23737,-2116.37249,-2486.67965
0.82275,84.54333333,55.01,1.7325,2.364166667,0.925763035,10409.3034,3798.47032,-8332.92988,-3037.64695,-2237.68352
0.86513,67.46333333,50.01,0.5475,1.985833333,0.967179078,6479.85465,3360.93047,-4693.51298,-2695.57208,-1838.40827
0.877783333,74.41666667,50.19,1.514166667,1.014166667,0.979449489,9550.08739,2525.18919,-7612.60515,-1820.6812,-2024.00945
0.89945,40.81666667,56.39,0.7125,1.774166667,0.996712581,6350.16811,3045.88157,-5172.87168,-2539.05078,-1071.61517
0.863916667,88.04333333,45.81,2.555833333,2.325833333,0.966007385,13077.1073,3781.65318,-10786.2371,-3003.25621,-2456.45511
0.85265,53.97666667,31.17,1.955833333,2.265833333,0.955043257,10638.1449,3524.6155,-8979.3189,-2947.66213,-1626.65656
0.856463333,97.05,34.57,0.700833333,1.8825,0.958754929,7827.80769,3424.794,-5164.33847,-2604.24534,-2873.76222
0.842423333,45.06333333,50.43,2.0575,1.509166667,0.945058687,10621.186,2774.99462,-9300.43027,-2264.83525,-1225.06696
0.859496667,90.84333333,43.29,2.854166667,1.980833333,0.961710624,14086.9431,3484.17634,-11697.9193,-2692.42978,-2569.48936
0.86643,77.91666667,45.15,2.525833333,1.9625,0.968448108,12761.6704,3400.68448,-10691.73,-2675.11456,-2181.77812
